city_rank,city_name,osm_type,osm_id,lat,lon,kind,leisure,sport,club,access,name,operator,tennis_courts_tag,surface,in_park,park_name,in_park,park_name
45,Oxford,way,926160937,51.7485004,-1.2437642,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,926160938,51.748557,-1.2435923,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,926177885,51.7614814,-1.2632133,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,926177886,51.7615658,-1.2629056,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,927961681,51.7567777,-1.2412067,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,927961682,51.7567787,-1.2409888,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,927961683,51.7567803,-1.2407668,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,937852992,51.7424572,-1.2504188,court,pitch,tennis,,,,,,grass,0,,0,
45,Oxford,way,937852993,51.7425263,-1.2502552,court,pitch,tennis,,,,,,acrylic,0,,0,
45,Oxford,way,937852994,51.7425986,-1.2500826,court,pitch,tennis,,,,,,acrylic,0,,0,
45,Oxford,way,941396130,51.7772552,-1.274294,court,pitch,tennis;netball,,,,,,,0,,0,
45,Oxford,way,941396131,51.7771209,-1.2741724,court,pitch,tennis;netball,,,,,,,0,,0,
45,Oxford,way,941396132,51.7769884,-1.274058,court,pitch,tennis;netball,,,,,,,0,,0,
45,Oxford,way,946758747,51.74506,-1.2226374,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,946758748,51.7438322,-1.2237966,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,946758749,51.7439495,-1.223703,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,946758750,51.7440685,-1.2236137,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,957441875,51.7712457,-1.2419385,court,pitch,tennis;multi,,,,,,,0,,0,
45,Oxford,way,957441876,51.7712346,-1.2422491,court,pitch,tennis;multi,,,,,,,0,,0,
45,Oxford,way,970401619,51.7672886,-1.2533772,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401620,51.7671575,-1.253314,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401621,51.767028,-1.2532511,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401622,51.7668973,-1.2531887,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401623,51.7672031,-1.2538385,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401624,51.767072,-1.2537753,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401625,51.7669425,-1.2537124,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401626,51.7668118,-1.25365,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401627,51.7667282,-1.2541084,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401628,51.7668589,-1.2541708,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401629,51.7669884,-1.2542338,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401630,51.7671194,-1.254297,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401634,51.7666527,-1.2550348,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401635,51.7667048,-1.2548275,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401636,51.766758,-1.2546196,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401637,51.7669241,-1.2552186,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401638,51.7669762,-1.2550112,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401639,51.7670294,-1.2548033,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401640,51.7673021,-1.2549881,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401641,51.767249,-1.255196,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,970401642,51.7671969,-1.2554034,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1009500676,51.7639363,-1.2081883,court,pitch,tennis,,,,,,,1,Bury Knowle Park,1,Bury Knowle Park
45,Oxford,way,1009500677,51.7638036,-1.2081532,court,pitch,tennis,,,,,,,1,Bury Knowle Park,1,Bury Knowle Park
45,Oxford,way,1009500678,51.7636763,-1.2081139,court,pitch,tennis,,,,,,,1,Bury Knowle Park,1,Bury Knowle Park
45,Oxford,way,1017356260,51.7848351,-1.2756245,court,pitch,tennis,,private,,,,,0,,0,
45,Oxford,way,1025930459,51.7313233,-1.2026279,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1025930460,51.7312668,-1.2024326,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1025930461,51.7311757,-1.2022042,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1026805062,51.7327209,-1.2351754,court,pitch,basketball;tennis,,,,,,,0,,0,
45,Oxford,way,1028760716,51.7372682,-1.2293483,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1028760717,51.7371312,-1.2292361,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1028760718,51.7369908,-1.2291243,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1028763042,51.7400041,-1.2151312,court,pitch,tennis,,,,,,concrete,1,Cowley Marsh Recreation Ground,1,Cowley Marsh Recreation Ground
45,Oxford,way,1028763043,51.7399343,-1.2149698,court,pitch,tennis,,,,,,concrete,1,Cowley Marsh Recreation Ground,1,Cowley Marsh Recreation Ground
45,Oxford,way,1046115675,51.7188614,-1.2210589,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1046115676,51.718898,-1.2212927,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1046115677,51.7189312,-1.2215001,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1046199377,51.7425456,-1.2180313,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1046199378,51.7424797,-1.2178562,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1046199379,51.7424148,-1.2176826,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1046199380,51.7423512,-1.2175134,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1046199381,51.7420618,-1.2168818,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1046199382,51.742148,-1.2170778,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1046199383,51.7419892,-1.2167212,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1046199384,51.7419187,-1.2165572,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1046199385,51.7418412,-1.2163933,court,pitch,tennis,,,,,,grass,0,,0,
45,Oxford,way,1186902041,51.7413564,-1.2640578,court,pitch,tennis,,,,,,grass,0,,0,
45,Oxford,way,1186902042,51.7414483,-1.2638879,court,pitch,tennis,,,,,,grass,0,,0,
45,Oxford,way,1354756012,51.7652892,-1.2520003,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1354756013,51.7653134,-1.2517867,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1354756014,51.765338,-1.2515751,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1482959476,51.7585423,-1.2495814,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1483758836,51.7788422,-1.263095,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1483765004,51.7757113,-1.2572893,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1483765005,51.7756892,-1.257468,court,pitch,tennis,,,,,,,0,,0,
45,Oxford,way,1483765006,51.7756634,-1.2576596,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,30381739,53.3811806,-2.6495486,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,30581730,53.3876221,-2.6244869,sports_centre,sports_centre,tennis;swimming;running;badminton;yoga;soccer;basketball,,,David Lloyd Clubs,David Lloyd Leisure,,,0,,0,
46,Warrington,way,31316601,53.3802523,-2.4813748,court,pitch,tennis,,customers,,,,,0,,0,
46,Warrington,way,31316603,53.3797757,-2.4807092,court,pitch,tennis,,customers,,,,,0,,0,
46,Warrington,way,31763688,53.4011094,-2.6616948,sports_centre,sports_centre,swimming;soccer;tennis;basketball;fitness;badminton,,,Great Sankey Neighbourhood Hub,LiveWire,,,0,,0,
46,Warrington,way,32755056,53.4464925,-2.5696715,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,35660764,53.415846,-2.5282365,sports_centre,sports_centre,tennis,,,Birchwood Leisure & Tennis Centre,,,,0,,0,
46,Warrington,way,35660766,53.4156107,-2.52919,court,pitch,tennis,,,Birchwood Leisure & Tennis Centre,,,,0,,0,
46,Warrington,way,35684369,53.3645197,-2.595695,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,38023352,53.3395187,-2.5685449,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,265268788,53.3480864,-2.6273387,court,pitch,tennis,,private,,,,,0,,0,
46,Warrington,way,323846399,53.3721422,-2.5607583,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,323846400,53.3725097,-2.5605112,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,323846404,53.3725731,-2.5600746,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,323846405,53.3721083,-2.5609986,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,323846409,53.3725436,-2.5603027,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,323846411,53.3721582,-2.5603579,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,569406860,53.4048512,-2.55847,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,570096410,53.4421638,-2.5507074,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,772405162,53.3535712,-2.6042929,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,909407340,53.4049253,-2.5579127,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,909407341,53.4048981,-2.5580938,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,909407342,53.4048774,-2.5582775,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,964077273,53.4007494,-2.6627275,court,pitch,tennis,,customers,,,,,0,,0,
46,Warrington,way,998103639,53.412307,-2.4683484,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1011111967,53.4371058,-2.571061,court,pitch,tennis,,private,,,,,0,,0,
46,Warrington,way,1033645241,53.3875731,-2.6257132,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1033645242,53.387569,-2.6259315,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1033645243,53.3880266,-2.6254668,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1033645244,53.3879893,-2.6257794,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1033645245,53.3879846,-2.6259958,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1033645246,53.3872316,-2.6257016,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1033645247,53.3872274,-2.6259188,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1086986205,53.3624229,-2.5802937,court,pitch,tennis,,,,,,artificial_turf,0,,0,
46,Warrington,way,1086986206,53.3620633,-2.5808024,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1086986207,53.3621042,-2.5801241,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1086986208,53.361733,-2.5801488,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1086986209,53.3615884,-2.5805867,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1086992786,53.3563604,-2.5743354,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1087010262,53.3623658,-2.5768611,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1088029371,53.4322048,-2.5810555,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1088654094,53.404935,-2.5581757,sports_centre,sports_centre,tennis;bowls,,,The Padgate Tennis and Bowling Club,,,,0,,0,
46,Warrington,way,1088654095,53.404957,-2.5577023,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1088654096,53.4049823,-2.5575139,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1131280036,53.4515521,-2.5154181,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1201558316,53.3802375,-2.4811607,court,pitch,tennis,,customers,,,,,0,,0,
46,Warrington,way,1201558317,53.3802224,-2.4809468,court,pitch,tennis,,customers,,,,,0,,0,
46,Warrington,way,1201558318,53.380207,-2.4806788,court,pitch,tennis,,customers,,,,,0,,0,
46,Warrington,way,1201558319,53.3801948,-2.4804594,court,pitch,tennis,,customers,,,,,0,,0,
46,Warrington,way,1201558320,53.3801815,-2.480246,court,pitch,tennis,,customers,,,,,0,,0,
46,Warrington,way,1201558321,53.3801621,-2.4799483,court,pitch,tennis,,customers,,,,,0,,0,
46,Warrington,way,1201558322,53.3797548,-2.4804917,court,pitch,tennis,,customers,,,,,0,,0,
46,Warrington,way,1201558324,53.3798346,-2.4808242,sports_centre,sports_centre,croquet;tennis,,,Lymm Lawn Tennis and Croquet Club,,,,0,,0,
46,Warrington,way,1263492364,53.4515543,-2.5151978,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1263492365,53.4515547,-2.5149769,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1263492366,53.4515552,-2.5147565,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1263501966,53.4122464,-2.4682296,sports_centre,sports_centre,tennis,,,Rixton Tennis Club,,,,0,,0,
46,Warrington,way,1263501967,53.412284,-2.4681597,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1263501968,53.412261,-2.4679615,court,pitch,tennis,,,,,,,0,,0,
46,Warrington,way,1276767538,53.3798908,-2.4586126,court,pitch,soccer;tennis;multi,,private,,,,artificial_turf,0,,0,
46,Warrington,way,1380042158,53.3362916,-2.5737073,court,pitch,tennis,,private,,,,,0,,0,
47,Slough,way,86528716,51.5225234,-0.64478,court,pitch,tennis,,,,,,,1,Cippenham Recreation Ground,1,Cippenham Recreation Ground
47,Slough,way,259431210,51.4921026,-0.5456991,court,pitch,tennis,,,,,,,0,,0,
47,Slough,way,259572980,51.526347,-0.5777957,court,pitch,tennis,,,,,,,0,,0,
47,Slough,way,259578815,51.5118128,-0.6523737,court,pitch,tennis,,,,,,,0,,0,
47,Slough,way,259581267,51.5192194,-0.6104814,court,pitch,tennis,,,,,,,0,,0,
47,Slough,way,356864036,51.5349939,-0.6221131,court,pitch,tennis,,,,,,,0,,0,
47,Slough,way,548468406,51.4986669,-0.5538013,court,pitch,tennis,,,,,,,0,,0,
47,Slough,way,548468407,51.4985726,-0.5535739,court,pitch,tennis,,,,,,,0,,0,
47,Slough,way,594349436,51.5036898,-0.5821122,court,pitch,tennis,,yes,,,,,1,Lascelles Playing Fields,1,Lascelles Playing Fields
47,Slough,way,765966777,51.4823937,-0.5105819,court,pitch,tennis,,,,,,,1,Pippins Park,1,Pippins Park
47,Slough,way,767713132,51.526065,-0.596115,court,pitch,tennis,,,,,,,0,,0,
47,Slough,way,809618588,51.5125389,-0.6045591,court,pitch,tennis,,,,,,,1,Salt Hill Park,1,Salt Hill Park
47,Slough,way,829690273,51.5124548,-0.6032232,court,pitch,tennis,,,Salt Hill Tennis Courts,,,,1,Salt Hill Park,1,Salt Hill Park
47,Slough,way,934706508,51.498994,-0.6056896,court,pitch,tennis,,,,,,,0,,0,
47,Slough,way,1453077943,51.4987281,-0.5517088,court,pitch,tennis,,,,,,,0,,0,
47,Slough,way,1453077944,51.4985937,-0.5518569,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,93186694,52.7124143,-0.3554506,court,pitch,tennis,,,,,,tartan,0,,0,
48,Peterborough,way,108797415,52.5840319,-0.2335158,court,pitch,tennis,,,,,,acrylic,1,Central Park,1,Central Park
48,Peterborough,way,108797420,52.5835759,-0.2343638,court,pitch,tennis,,,,,,acrylic,1,Central Park,1,Central Park
48,Peterborough,way,108797421,52.5841015,-0.2337055,court,pitch,tennis,,,,,,acrylic,1,Central Park,1,Central Park
48,Peterborough,way,108797422,52.5834902,-0.2341025,court,pitch,tennis,,,,,,acrylic,1,Central Park,1,Central Park
48,Peterborough,way,135755706,52.4468799,-0.0949316,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,135755707,52.4468607,-0.0951451,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,135755710,52.4470128,-0.095629,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,135755712,52.4467427,-0.0955557,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,135755713,52.4448741,-0.0947893,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,135755714,52.4468791,-0.0955942,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,138001329,52.4869029,-0.10998,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,144389108,52.4579066,-0.2657207,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,150335032,52.4473496,-0.1739424,court,pitch,tennis,,,,,,,1,,1,
48,Peterborough,way,151497466,52.4182168,-0.3355031,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,158845858,52.4531363,-0.318004,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,161218023,52.5915896,-0.108103,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,167528999,52.4373304,-0.2818557,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,168101444,52.5157074,-0.2543098,court,pitch,tennis,,,,,,,1,,1,
48,Peterborough,way,168225338,52.4399047,-0.2832377,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,169797905,52.5348152,-0.2636498,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,170336063,52.595312,-0.2630659,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,177689475,52.5843768,-0.2334618,court,pitch,tennis,,,,,,,1,Central Park,1,Central Park
48,Peterborough,way,177689477,52.5843148,-0.2332807,court,pitch,tennis,,,,,,,1,Central Park,1,Central Park
48,Peterborough,way,232023130,52.4477636,-0.0989035,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,232240148,52.4603786,-0.3039971,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,232240150,52.4629755,-0.3098015,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,262245151,52.5701369,-0.2838385,court,pitch,tennis,,private,Longthorpe Tennis Club,,,paved,0,,0,
48,Peterborough,way,262245152,52.5696828,-0.2834095,court,pitch,tennis,,,Longthorpe Tennis Club,,,grass,0,,0,
48,Peterborough,way,264197611,52.4482281,-0.0988745,court,pitch,tennis,,,Abbey College Tennis Courts,,,asphalt,0,,0,
48,Peterborough,way,296740667,52.5822125,-0.222378,court,pitch,tennis,,,,,,artificial_turf,0,,0,
48,Peterborough,way,296746104,52.5847178,-0.219215,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,297339850,52.5769949,-0.2772092,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,299747270,52.5710136,-0.3443407,court,pitch,tennis,,,,,,paved,0,,0,
48,Peterborough,way,307220233,52.5182123,-0.091791,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,319628520,52.6747765,-0.1654394,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,428823365,52.5709344,-0.3441736,court,pitch,tennis,,,,,,paved,0,,0,
48,Peterborough,way,428823366,52.5712555,-0.3440005,court,pitch,tennis,,,,,,paved,0,,0,
48,Peterborough,way,428823367,52.5711633,-0.3438423,court,pitch,tennis,,,,,,paved,0,,0,
48,Peterborough,way,516668835,52.6752704,-0.2954971,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,516668836,52.6753255,-0.2952567,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,516668837,52.6753793,-0.2950099,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,516668838,52.6754377,-0.294763,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,516668839,52.6756416,-0.2957153,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,584239940,52.5508072,-0.2262208,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,638210153,52.5396319,-0.2737724,court,pitch,tennis,,,,,,,1,,1,
48,Peterborough,way,652527153,52.5849605,-0.2744343,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,652527154,52.5850212,-0.2742309,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,652527155,52.5850822,-0.2740405,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,652527156,52.5847827,-0.2737648,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,652527157,52.5846719,-0.2735663,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,671231833,52.5468096,-0.3009692,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,671231844,52.54561,-0.3008664,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,732318245,52.5672648,-0.2553724,court,pitch,tennis;football,,,,,,,0,,0,
48,Peterborough,way,762984564,52.6344286,-0.1619132,court,pitch,tennis,,no,,,,,0,,0,
48,Peterborough,way,850500153,52.6979402,-0.3451608,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,879888902,52.5063656,-0.2871366,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,879918084,52.4923304,-0.287531,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,881105207,52.4597052,-0.3083501,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,902719798,52.6186943,-0.1057778,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,930801992,52.5693502,-0.2989884,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,965453926,52.572317,-0.339214,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,965453927,52.5728097,-0.3396132,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,965453929,52.5764625,-0.3508369,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,965453930,52.5764496,-0.3504205,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,965453931,52.5764107,-0.3498379,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1020085019,52.6432719,-0.3873553,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1031674265,52.5348279,-0.2633975,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1031674266,52.5348403,-0.2631417,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1031674267,52.534851,-0.2628947,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1133272364,52.6226299,-0.3863207,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1133272366,52.6236465,-0.3836474,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1149316997,52.4345588,-0.3515367,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1276547936,52.6888292,-0.3066121,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1276547937,52.6885531,-0.3069231,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1277956346,52.5743052,-0.3847899,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1278785856,52.585004,-0.233805,court,pitch,tennis,,,,,,,1,Central Park,1,Central Park
48,Peterborough,way,1300756985,52.6584497,-0.3797759,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1300756987,52.6701488,-0.3778799,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1300756988,52.6644088,-0.3559235,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1307022945,52.5193577,-0.3282922,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1307028146,52.5235548,-0.3994988,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1317080109,52.5678708,-0.332608,court,pitch,tennis,,private,,,,,0,,0,
48,Peterborough,way,1376545156,52.5345365,-0.3666173,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1382881494,52.6458446,-0.2758449,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1383993968,52.5709138,-0.2793191,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1383993969,52.5715318,-0.279249,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1441243700,52.4245941,-0.3901562,court,pitch,tennis,,private,,,,,0,,0,
48,Peterborough,way,1473616228,52.6028712,-0.2535664,court,pitch,tennis,,,,,,,1,Itter Park,1,Itter Park
48,Peterborough,way,1473616229,52.6035789,-0.2556698,court,pitch,tennis,,,,,,,1,Itter Park,1,Itter Park
48,Peterborough,way,1492890782,52.7159625,-0.2292725,court,pitch,tennis,,,,,,,0,,0,
48,Peterborough,way,1494468736,52.6796531,-0.1278728,court,pitch,tennis,,,,,,,0,,0,
49,Cambridge,way,3753255,52.1938381,0.1672903,court,pitch,tennis,,,,David Lloyd Clubs,,,0,,0,
49,Cambridge,way,3993003,52.2117147,0.1195287,court,pitch,tennis,,,,,4,asphalt,1,Jesus Green,1,Jesus Green
49,Cambridge,way,3997810,52.1977741,0.1132478,court,pitch,tennis,,,,,,asphalt,1,Lammas Land,1,Lammas Land
